time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,ClosestZIP,ZipSTATE,ZipCITY,DistKMeq2zip
2017-12-28T11:39:50.670Z,36.6588333,-121.2858333,7.1,3.04,ml,64,59,0.05319,0.07,nc,nc72945181,2018-03-17T01:54:37.040Z,"15km SSE of Tres Pinos, CA",earthquake,0.11,0.45,0.186,30,reviewed,nc,nc,95075,CA,Tres Pinos,11.48072148
2017-12-28T08:54:13.140Z,36.659,-121.2841667,7.44,3.14,ml,65,70,0.05394,0.09,nc,nc72945111,2018-03-17T01:54:37.040Z,"15km SSE of Tres Pinos, CA",earthquake,0.13,0.37,0.134,34,reviewed,nc,nc,95075,CA,Tres Pinos,11.45045692
2017-12-28T08:51:13.590Z,47.0709,-76.2872,16.29,3.6,mb_lg,,71,0.55,0.58,us,us1000bx2j,2018-03-17T01:54:37.040Z,"76km WNW of Ferme-Neuve, Canada",earthquake,1.3,6.7,0.051,100,reviewed,us,us,13655,NY,Hogansburg,264.6975381
2017-12-28T07:59:51.840Z,46.9017,-112.5434,16.7,3.4,ml,,51,0.094,0.53,us,us1000bx25,2018-03-17T01:54:37.040Z,"12km ESE of Lincoln, Montana",earthquake,4.4,7.6,0.053,46,reviewed,us,us,59639,MT,Lincoln,8.766236364
2017-12-28T00:22:45.330Z,36.6815,-121.3125,4.28,3.3,ml,70,46,0.07052,0.11,nc,nc72945016,2018-03-17T01:54:37.040Z,"12km S of Tres Pinos, CA",earthquake,0.11,0.51,0.189,37,reviewed,nc,nc,95075,CA,Tres Pinos,9.530227185
2017-12-27T06:32:09.060Z,37.3965,-121.7468333,10.55,3.9,mw,248,29,0.02939,0.2,nc,nc72944701,2018-09-08T20:23:44.477Z,"8km ENE of Alum Rock, CA",earthquake,0.1,0.23,,4,reviewed,nc,nc,95127,CA,San Jose,5.01169241
2017-12-27T03:19:36.250Z,37.1105,-121.5176667,7.08,3.08,ml,109,40,0.05748,0.06,nc,nc72944676,2018-06-28T07:45:54.041Z,"9km ENE of San Martin, CA",earthquake,0.09,0.28,0.131,43,reviewed,nc,nc,95046,CA,San Martin,8.163470544
2017-12-26T09:26:01.250Z,44.4955,-127.6093,10,4.3,mb,,176,2.669,1.22,us,us2000ci7d,2018-03-17T01:54:35.040Z,"281km W of Waldport, Oregon",earthquake,7,2,0.046,134,reviewed,us,us,97369,OR,Otter Rock,282.1206281
2017-12-26T09:25:33.310Z,44.0345,-127.688,10,3.8,mb,,200,2.645,0.99,us,us1000bwaq,2018-03-17T01:54:35.040Z,"282km WNW of Barview, Oregon",earthquake,8.5,2,0.127,16,reviewed,us,us,97411,OR,Bandon,285.7651192
2017-12-25T23:15:26.410Z,19.6743,-66.9796,38,3.13,md,6,340,1.2139,0.1,pr,pr2017359003,2018-03-17T01:54:35.040Z,"132km N of Isabela, Puerto Rico",earthquake,1.64,8,0.05,6,reviewed,pr,pr,00604,PR,Aguadilla,132.319805
2017-12-25T21:37:47.330Z,19.7418,-108.9147,10,4,mb,,210,4.039,1.03,us,us1000bw5r,2018-03-17T01:54:34.040Z,"242km ENE of Socorro Island, Mexico",earthquake,10.9,2,0.063,68,reviewed,us,us,79845,TX,Presidio,1185.180038
2017-12-25T18:02:16.800Z,46.9005,-112.5256,13.28,3,ml,,116,0.104,0.4,us,us1000bw6u,2018-03-17T01:54:34.040Z,"13km ESE of Lincoln, Montana",earthquake,3.3,3.7,0.056,42,reviewed,us,us,59639,MT,Lincoln,9.842835838
2017-12-25T06:42:57.930Z,36.001,-118.3933333,4.32,3.05,ml,34,85,0.2946,0.17,ci,ci37837119,2018-03-17T01:54:34.040Z,"28km N of Kernville, CA",earthquake,0.2,1.37,0.136,234,reviewed,ci,ci,93263,CA,Shafter,26.66704566
2017-12-24T00:31:27.840Z,37.1125,-121.5183333,7.25,3.27,mw,134,39,0.05854,0.08,nc,nc72943706,2018-03-17T01:54:33.040Z,"9km ENE of San Martin, CA",earthquake,0.08,0.24,,3,reviewed,nc,nc,95046,CA,San Martin,8.171535009
2017-12-23T15:20:01.070Z,19.785,-66.2545,51,3.36,md,5,307,1.5225,0.55,pr,pr2017357002,2018-03-14T00:58:27.040Z,"130km N of San Juan, Puerto Rico",earthquake,6.23,36.28,0,3,reviewed,pr,pr,00901,PR,San Juan,147.5316593
2017-12-21T08:05:26.300Z,35.8917,-97.2867,6.946,3.1,ml,,28,,0.26,us,us1000bu9g,2018-03-14T00:58:25.040Z,"6km SSW of Langston, Oklahoma",earthquake,1.3,6.3,,,reviewed,tul,tul,73050,OK,Langston,6.245546915
2017-12-21T04:22:24.600Z,35.8931,-97.2909,7.171,3.5,ml,,19,,0.26,us,us1000bu65,2018-03-14T00:58:25.040Z,"6km SSW of Langston, Oklahoma",earthquake,1.1,1.2,,,reviewed,tul,tul,73050,OK,Langston,6.288907355
2017-12-20T06:00:02.200Z,36.15,-97.6687,5.047,3.5,ml,,25,,0.15,us,us1000btiu,2018-03-14T00:58:24.040Z,"21km ENE of Hennessey, Oklahoma",earthquake,0.8,2.1,,,reviewed,tul,tul,73056,OK,Marshall,3.854101299
2017-12-20T04:41:41.080Z,37.2887,-104.9265,2.12,3.4,mb_lg,,64,0.202,0.77,us,us1000bthl,2018-03-14T00:58:23.040Z,"39km SSW of Walsenburg, Colorado",earthquake,3.1,7.9,0.052,149,reviewed,us,us,81091,CO,Weston,15.99045792
2017-12-20T00:00:02.116Z,39.0412,-118.8098,7.8,3,ml,35,57.45,0.34,0.1953,nn,nn00615938,2018-07-02T18:51:23.133Z,"31km ENE of Yerington, Nevada",earthquake,,7,0.26,16,reviewed,nn,nn,89427,NV,Schurz,8.085522774
2017-12-19T23:58:02.500Z,36.1513,-97.6721,5,3,ml,,57,,0.22,us,us1000btet,2018-03-14T00:58:23.040Z,"20km ENE of Hennessey, Oklahoma",earthquake,1.2,3.8,,,reviewed,tul,tul,73056,OK,Marshall,4.143706906
2017-12-19T16:57:27.300Z,36.153,-97.6706,5,3.2,ml,,22,,0.17,us,us1000bt62,2018-03-14T00:58:23.040Z,"21km ENE of Hennessey, Oklahoma",earthquake,1.4,3.2,,,reviewed,tul,tul,73056,OK,Marshall,3.998856794
2017-12-19T15:47:46.800Z,36.1542,-97.669,4.5,3.2,ml,,26,,0.14,us,us1000bt3p,2018-03-14T00:58:23.040Z,"21km ENE of Hennessey, Oklahoma",earthquake,0.9,2.4,,,reviewed,tul,tul,73056,OK,Marshall,3.85310359
2017-12-19T14:33:03.800Z,34.9544,-97.8208,6.366,3,ml,,50,,0.47,us,us1000bt2p,2018-03-14T00:58:23.040Z,"9km E of Ninnekah, Oklahoma",earthquake,2,5.4,,,reviewed,tul,tul,73002,OK,Alex,5.693765232
2017-12-19T11:26:19.200Z,36.5457,-98.9637,5,3.8,mwr,,91,,0.49,us,us1000bt0b,2018-03-14T00:58:22.040Z,"24km ENE of Mooreland, Oklahoma",earthquake,2,3.3,0.048,41,reviewed,tul,us,73860,OK,Waynoka,14.06633319
2017-12-18T13:47:21.100Z,35.8904,-97.2816,5.755,3,ml,,54,,0.25,us,us2000c5ll,2018-03-14T00:58:22.040Z,"6km SSW of Langston, Oklahoma",earthquake,1.3,4.1,,,reviewed,tul,tul,73050,OK,Langston,6.18748247
2017-12-17T05:27:15.470Z,31.0396,-103.3588,1.19,3,mb_lg,,62,0.122,0.78,us,us2000c5cs,2018-03-14T00:58:20.040Z,"44km SSE of Pecos, Texas",earthquake,1.6,2,0.089,39,reviewed,us,us,79718,TX,Balmorhea,42.59586421
2017-12-17T04:11:10.260Z,50.2535,-129.7614,10,4.7,mwr,,179,1.11,0.91,us,us2000c5cg,2018-03-14T00:58:20.040Z,"173km WSW of Port Hardy, Canada",earthquake,3.4,1.9,,,reviewed,us,pgc,98357,WA,Neah Bay,430.1456984
2017-12-16T18:15:50.510Z,26.3175,-96.1617,10,3,ml,,218,1.971,0.84,us,us2000c59g,2018-03-06T00:49:45.040Z,"102km ENE of South Padre Island, Texas",earthquake,4.9,2,0.115,10,reviewed,us,us,78598,TX,Port Mansfield,128.6310628
2017-12-16T13:38:16.500Z,35.889,-97.2831,5.92,3,ml,,28,,0.21,us,us2000c585,2018-03-06T00:49:44.040Z,"6km SSW of Langston, Oklahoma",earthquake,1.2,1.5,,,reviewed,tul,tul,73050,OK,Langston,6.382995894
2017-12-15T11:41:22.800Z,36.5118,-98.6412,5,3.1,ml,,,,0.11,us,us2000c4t6,2018-03-06T00:49:42.040Z,"30km NNW of Fairview, Oklahoma",earthquake,1.6,1.9,,,reviewed,tul,tul,73716,OK,Aline,17.09715597
2017-12-15T09:53:41.180Z,31.1384,-103.2814,5,3.3,ml,,60,0.488,0.81,us,us2000c4sj,2018-03-06T00:49:42.040Z,"37km SSE of Pecos, Texas",earthquake,1.5,2,0.045,64,reviewed,us,us,79779,TX,Royalty,36.76271233
2017-12-15T08:24:05.440Z,36.5635,-121.151,9.21,3.28,ml,78,31,0.03346,0.09,nc,nc72940231,2018-03-06T00:49:42.040Z,"4km N of Pinnacles, CA",earthquake,0.1,0.19,0.232,32,reviewed,nc,nc,95043,CA,Paicines,2.663959591
2017-12-15T08:18:58.400Z,35.7956,-96.9594,7.097,3,ml,,52,,0.18,us,us2000c4r8,2018-03-06T00:49:42.040Z,"12km NW of Chandler, Oklahoma",earthquake,1.1,4.4,,,reviewed,tul,tul,74832,OK,Carney,6.281749819
2017-12-15T06:47:38.830Z,40.4218333,-124.592,17.92,3.87,mw,40,235,0.2015,0.19,nc,nc72940181,2018-03-06T00:49:42.040Z,"28km WNW of Petrolia, CA",earthquake,0.73,0.34,,4,reviewed,nc,nc,95536,CA,Ferndale,27.77382967
2017-12-14T16:35:38.690Z,37.2027,-97.812,5.57,3,ml,,93,0.054,0.43,us,us2000c4d1,2018-03-06T00:49:41.040Z,"20km ENE of Anthony, Kansas",earthquake,1.1,3.5,0.142,19,reviewed,ismp,ismp,67049,KS,Freeport,5.029180485
2017-12-14T16:29:21.660Z,37.2013,-97.812,4.52,3,ml,,92,0.054,0.21,us,us2000c4cx,2018-03-06T00:49:41.040Z,"20km ENE of Anthony, Kansas",earthquake,1,2,0.118,19,reviewed,ismp,ismp,67049,KS,Freeport,4.936726043
2017-12-14T06:02:40.558Z,37.6169,-114.5263,12.6,3,ml,35,60.88,0.332,0.1644,nn,nn00615347,2018-07-02T18:50:58.570Z,"1km W of Caliente, Nevada",earthquake,,1.1,0.43,21,reviewed,nn,nn,89042,NV,Panaca,42.34584386
2017-12-14T04:57:18.580Z,39.6076667,-123.6458333,7.04,4.26,mw,26,99,0.09255,0.14,nc,nc72939656,2018-03-06T00:49:40.040Z,"17km WSW of Laytonville, CA",earthquake,0.22,0.61,,5,reviewed,nc,nc,95417,CA,Branscomb,7.780254905
2017-12-14T01:24:26.830Z,45.0353333,-122.5993333,17.37,3.96,ml,53,40,0.1769,0.19,uw,uw61335997,2018-10-28T05:34:08.405Z,"12km S of Molalla, Oregon",earthquake,0.22,0.82,0.21,28,reviewed,uw,uw,97375,OR,Scotts Mills,5.297848061
2017-12-12T23:44:53.040Z,40.1286667,-108.8258333,5.95,3.1,ml,9,140,0.448,0.06,uu,uu60262062,2018-03-06T00:49:38.040Z,"4km NNW of Rangely, Colorado",earthquake,0.38,7.05,0.145,14,reviewed,uu,uu,81648,CO,Rangely,26.0669968
2017-12-11T06:43:06.950Z,40.1033333,-122.058,18.94,3.18,ml,33,86,0.117,0.21,nc,nc72938316,2018-03-06T00:49:36.040Z,"9km ENE of Gerber, CA",earthquake,0.31,1.23,0.14,19,reviewed,nc,nc,96021,CA,Corning,7.025225249
2017-12-10T12:02:45.100Z,36.7016,-98.4297,5,3.5,ml,,91,,0.28,us,us2000c2km,2018-03-06T00:49:34.040Z,"8km SW of Cherokee, Oklahoma",earthquake,1.4,5.9,,,reviewed,tul,tul,73728,OK,Cherokee,6.908251667
2017-12-10T11:50:46.900Z,36.5034,-98.4645,6.45,3.3,ml,,48,,0.2,us,us2000c2kk,2018-03-06T00:49:34.040Z,"18km WSW of Helena, Oklahoma",earthquake,1.5,3.3,,,reviewed,tul,tul,73716,OK,Aline,1.602511204
2017-12-10T03:42:01.750Z,37.8081,-108.1057,5,3.1,ml,,44,0.68,0.52,us,us2000c2iw,2018-03-06T00:49:34.040Z,"25km WSW of Mountain Village, Colorado",earthquake,1.8,2,0.036,100,reviewed,us,us,81332,CO,Rico,14.57818125
2017-12-09T20:45:24.130Z,33.4986667,-116.8006667,5.29,3.48,ml,176,11,0.01367,0.23,ci,ci37826343,2018-04-02T03:25:06.553Z,"9km NE of Aguanga, CA",earthquake,0.1,0.39,0.141,295,reviewed,ci,ci,92586,CA,Sun City,1.92607103
2017-12-09T12:21:42.800Z,19.8075,-106.0183,18.12,4.5,mb,,190,1.107,0.88,us,us2000c2cw,2018-02-28T02:32:34.040Z,"81km W of Tomatlan, Mexico",earthquake,6.9,6.2,0.065,70,reviewed,us,us,78545,TX,Falcon Heights,1028.763935
2017-12-09T02:51:24.810Z,33.1431667,-116.475,10.2,3.03,ml,116,22,0.1201,0.2,ci,ci37825847,2018-02-28T02:32:34.040Z,"14km ENE of Julian, CA",earthquake,0.12,0.33,0.157,176,reviewed,ci,ci,91903,CA,Alpine,37.31190845
2017-12-09T02:27:47.510Z,37.5501667,-118.8065,3.53,3.52,mw,48,54,0.04366,0.05,nc,nc72937211,2018-07-02T18:50:29.048Z,"11km W of Toms Place, CA",earthquake,0.18,0.37,,3,reviewed,nc,nc,93546,CA,Mammoth Lakes,8.401652578
2017-12-08T22:52:53.470Z,37.5498333,-118.8073333,3.18,3.47,ml,50,54,0.0437,0.06,nc,nc72937051,2018-07-02T18:50:27.944Z,"11km W of Toms Place, CA",earthquake,0.16,0.32,0.277,15,reviewed,nc,nc,93546,CA,Mammoth Lakes,8.385579123
2017-12-08T22:19:17.110Z,37.5473333,-118.8103333,2.84,3.78,mw,53,55,0.04516,0.06,nc,nc72937001,2018-07-02T18:50:27.684Z,"12km W of Toms Place, CA",earthquake,0.16,0.38,,4,reviewed,nc,nc,93546,CA,Mammoth Lakes,8.451862184
2017-12-08T17:06:26.730Z,37.5513333,-118.8155,2.91,3.66,mw,51,55,0.04011,0.06,nc,nc72936861,2018-07-02T18:50:24.639Z,"12km W of Toms Place, CA",earthquake,0.16,0.4,,4,reviewed,nc,nc,93546,CA,Mammoth Lakes,7.826715973
2017-12-08T08:44:21.880Z,34.0951667,-118.671,15.17,3.13,ml,147,45,0.02536,0.26,ci,ci37825247,2018-02-28T02:32:33.040Z,"6km W of Topanga, CA",earthquake,0.16,0.24,0.167,297,reviewed,ci,ci,91361,CA,Westlake Village,17.07503278
2017-12-07T17:00:29.830Z,36.618,-121.2243333,6.09,3.21,ml,70,52,0.05109,0.06,nc,nc72936416,2018-02-28T02:32:31.040Z,"12km NW of Pinnacles, CA",earthquake,0.11,0.34,0.195,29,reviewed,nc,nc,95043,CA,Paicines,7.570566964
2017-12-07T10:32:47.160Z,33.147,-116.4781667,10.99,3.53,mw,112,22,0.1199,0.2,ci,ci37824735,2018-02-28T02:32:30.040Z,"14km ENE of Julian, CA",earthquake,0.12,0.31,,4,reviewed,ci,ci,91903,CA,Alpine,37.20164758
2017-12-07T03:57:38.180Z,33.1501667,-116.4795,11.38,3.57,mw,116,22,0.1207,0.21,ci,ci37824367,2018-02-28T02:32:30.040Z,"14km NE of Julian, CA",earthquake,0.12,0.51,,4,reviewed,ci,ci,91903,CA,Alpine,37.22539754
2017-12-07T01:49:22.300Z,46.5044,-112.5284,20.06,3.2,ml,,53,0.029,0.49,us,us2000c1ez,2018-02-28T02:32:30.040Z,"19km NE of Deer Lodge, Montana",earthquake,4.1,7.5,0.046,62,reviewed,us,us,59728,MT,Elliston,9.771075668
2017-12-07T00:38:03.300Z,33.15,-116.4816667,11.07,3,ml,112,22,0.1191,0.2,ci,ci37824111,2018-05-01T03:34:38.040Z,"14km NE of Julian, CA",earthquake,0.13,0.35,0.147,177,reviewed,ci,ci,91903,CA,Alpine,37.03291481
2017-12-07T00:33:15.330Z,33.1478333,-116.4791667,11.14,3.96,mw,137,16,0.1197,0.21,ci,ci37824087,2018-05-01T03:33:35.411Z,"14km NE of Julian, CA",earthquake,0.11,0.31,,5,reviewed,ci,ci,91903,CA,Alpine,37.15188211
2017-12-06T17:46:00.100Z,36.1543,-97.4844,7.568,3.2,ml,,21,,0.14,us,us1000bmtm,2018-02-28T02:32:29.040Z,"23km SW of Perry, Oklahoma",earthquake,1,5,,,reviewed,tul,tul,73063,OK,Mulhall,12.441385
2017-12-05T22:14:14.060Z,51.3931,-130.8719,10,4.4,mwr,,158,0.923,1.08,us,us1000bmjn,2018-02-28T02:32:27.040Z,"208km WSW of Bella Bella, Canada",earthquake,2.1,2,,,reviewed,us,pgc,99926,AK,Metlakatla,414.1412496
2017-12-05T07:31:44.780Z,31.7996667,-116.0483333,5.03,3.66,ml,26,128,0.2216,0.28,ci,ci37823215,2018-02-28T02:32:26.040Z,"50km E of Maneadero, B.C., MX",earthquake,0.41,31.61,0.143,236,reviewed,ci,ci,92273,CA,Seeley,115.4647186
2017-12-05T04:26:38.200Z,36.3699,-97.1259,6.706,4.1,mwr,,31,,0.55,us,us1000bm9m,2018-06-09T14:33:38.896Z,"17km ENE of Perry, Oklahoma",earthquake,2.6,4.8,0.044,49,reviewed,tul,us,74651,OK,Red Rock,10.98129301
2017-12-05T00:31:59.600Z,36.5837,-98.5266,3.432,3,ml,,35,,0.44,us,us1000bl7u,2018-02-28T02:32:26.040Z,"23km W of Helena, Oklahoma",earthquake,1.5,4.2,,,reviewed,tul,tul,73726,OK,Carmen,6.318939774
2017-12-04T03:51:44.180Z,50.595,-129.9469,10,4.8,mwr,,156,1.156,1.1,us,us1000bks1,2018-02-28T02:32:25.040Z,"179km W of Port Hardy, Canada",earthquake,6.7,1.9,0.078,16,reviewed,us,us,98357,WA,Neah Bay,460.2992528
2017-12-02T07:15:18.980Z,36.6758333,-121.2996667,3.54,3.31,ml,62,58,0.06595,0.07,nc,nc72933545,2018-02-20T09:06:11.040Z,"13km S of Tres Pinos, CA",earthquake,0.15,0.73,0.156,36,reviewed,nc,nc,95075,CA,Tres Pinos,9.802136209
2017-12-01T22:05:07.100Z,36.0121,-97.9287,4.7,3.1,ml,,28,,0.29,us,us1000bk4q,2018-02-20T09:06:11.040Z,"11km SSW of Hennessey, Oklahoma",earthquake,1,6.9,,,reviewed,tul,tul,73734,OK,Dover,3.623754551
2017-12-01T17:12:00.040Z,34.2964,-106.802,7.03,3.8,ml,,48,0.242,0.91,us,us1000bjyq,2018-02-20T09:06:10.040Z,"27km NNE of Socorro, New Mexico",earthquake,5.8,1.5,0.077,22,reviewed,us,us,87831,NM,San Acacia,7.067711396
2017-12-01T02:44:03.400Z,36.6396,-99.1881,3.401,3,ml,,174,,0.72,us,us1000bjp2,2018-02-20T09:06:09.040Z,"22km N of Mooreland, Oklahoma",earthquake,3.1,7,,,reviewed,tul,tul,73842,OK,Freedom,15.87261251
2017-11-30T22:17:29.210Z,38.4051,-105.7807,5,3.6,ml,,53,0.694,0.81,us,us1000bjln,2018-09-10T03:36:54.413Z,"23km SE of Salida, Colorado",earthquake,2,2,0.037,96,reviewed,us,us,81233,CO,Howard,1.091985973
2017-11-30T21:47:31.250Z,39.1977,-75.4325,9.87,4.1,mwr,,129,0.633,1.3,us,us1000bjkn,2018-12-25T20:37:49.784Z,"9km ENE of Dover, Delaware",earthquake,2.5,4.4,0.031,100,reviewed,ld,us,19961,DE,Little Creek,3.744979516
2017-11-30T20:53:51.730Z,42.5934,-111.4042,5.7,3.2,ml,,40,0.159,0.6,us,us1000bjjy,2018-02-20T09:06:09.040Z,"17km ESE of Soda Springs, Idaho",earthquake,1.5,7.1,0.037,98,reviewed,us,us,83239,ID,Georgetown,13.64924209
2017-11-29T20:41:32.810Z,34.8451667,-118.9038333,9.48,3.11,ml,68,34,0.04779,0.26,ci,ci37820471,2018-02-20T09:06:07.040Z,"4km W of Lebec, CA",earthquake,0.19,0.43,0.147,284,reviewed,ci,ci,93243,CA,Lebec,5.930394797
2017-11-29T10:42:57.140Z,39.8026667,-123.4755,6.59,3.03,ml,29,60,0.007269,0.1,nc,nc72932170,2018-02-20T09:06:06.040Z,"12km N of Laytonville, California",earthquake,0.18,0.31,0.222,20,reviewed,nc,nc,95454,CA,Laytonville,8.996477482
2017-11-28T08:54:12.880Z,19.8298,-68.344,16,3.3,md,3,351,1.8373,0.19,pr,pr2017332001,2018-02-20T09:06:05.040Z,"121km NE of Miches, Dominican Republic",earthquake,7.87,16.05,0.08,3,reviewed,pr,pr,00604,PR,Aguadilla,195.3950429
2017-11-26T21:11:51.000Z,36.1069,-97.8283,6.266,3.4,ml,,21,,0.56,us,us2000buln,2018-02-20T09:06:03.040Z,"6km E of Hennessey, Oklahoma",earthquake,1.6,5.9,,,reviewed,tul,tul,73734,OK,Dover,15.77950453
2017-11-25T07:18:48.700Z,27.7165,-111.6378,10,4,mb,,83,0.665,0.86,us,us2000bu94,2018-02-14T02:01:14.040Z,"76km WSW of Guaymas, Mexico",earthquake,4.5,2,0.164,10,reviewed,us,us,85621,AZ,Nogales,422.9801038
2017-11-24T17:36:12.190Z,43.0924,-126.239,10,4.7,mww,,176,1.414,1.12,us,us2000bu3f,2018-02-14T02:01:13.040Z,"147km WNW of Port Orford, Oregon",earthquake,7,1.9,0.066,22,reviewed,us,us,97464,OR,Ophir,146.1061601
2017-11-24T12:36:57.070Z,47.8791,-127.7648,10,3.2,mwr,,97,0.116,0.68,us,us1000bux5,2018-02-14T02:01:13.040Z,"197km SW of Tofino, Canada",earthquake,3,2,,,reviewed,us,pgc,98350,WA,La Push,234.0227738
2017-11-22T20:50:55.590Z,46.8697,-112.4764,5,3,ml,,195,0.15,0.36,us,us2000bt78,2018-02-14T02:01:11.040Z,"18km ESE of Lincoln, Montana",earthquake,2.2,1.9,0.051,50,reviewed,us,us,59639,MT,Lincoln,14.91185536
2017-11-22T12:45:39.230Z,49.2204,-112.8426,30,3.3,ml,,,,0.5,us,us2000bsz5,2018-02-14T02:01:10.040Z,"21km S of Magrath, Canada",earthquake,3.2,7.5,,,reviewed,pgc,pgc,59411,MT,Babb,48.36541361
2017-11-22T06:34:12.150Z,49.4199,-116.9369,5,3.1,ml,,154,1.163,1.31,us,us2000bswn,2018-02-14T02:01:10.040Z,"26km ESE of Nelson, Canada",earthquake,4.5,2,0.066,30,reviewed,us,us,83805,ID,Bonners Ferry,77.9421266
2017-11-21T14:04:39.500Z,34.8772,-97.6821,2.363,3,ml,,44,,0.38,us,us2000bsa6,2018-02-14T02:01:09.040Z,"8km WNW of Lindsay, Oklahoma",earthquake,1.3,5.9,,,reviewed,tul,tul,73002,OK,Alex,9.959321162
2017-11-21T09:47:09.380Z,49.3777,-129.5926,10,4.9,mwr,,168,1.576,1.46,us,us2000bs8b,2018-02-14T02:01:08.040Z,"214km SW of Port Hardy, Canada",earthquake,5.6,1.9,,,reviewed,us,pgc,98357,WA,Neah Bay,382.3490617
2017-11-20T05:55:38.900Z,36.0179,-97.3284,6.031,3.2,ml,,19,,0.38,us,us2000brqi,2018-02-14T02:01:06.040Z,"10km NW of Langston, Oklahoma",earthquake,1.6,7.6,,,reviewed,tul,tul,73027,OK,Coyle,8.219312434
2017-11-19T08:20:31.500Z,35.6697,-97.391,6.031,3,ml,,19,,0.18,us,us2000braj,2018-04-07T12:53:40.673Z,"8km ENE of Edmond, Oklahoma",earthquake,0.7,2.5,,,reviewed,tul,tul,73083,OK,Edmond,6.733747254
2017-11-19T08:12:50.900Z,35.6704,-97.3933,4.855,3.6,mwr,,50,,0.21,us,us2000brah,2018-07-17T20:48:25.786Z,"7km ENE of Edmond, Oklahoma",earthquake,0.8,1.9,0.047,43,reviewed,tul,us,73083,OK,Edmond,6.530981175
2017-11-18T18:41:55.900Z,36.1326,-98.9735,3.83,3.1,ml,,93,,0.69,us,us2000br3w,2018-02-06T02:45:42.040Z,"10km N of Taloga, Oklahoma",earthquake,1.2,3.8,,,reviewed,tul,tul,73663,OK,Seiling,4.383110268
2017-11-18T14:26:50.430Z,19.8785,-68.4543,75,3.43,md,4,348,1.948,0.22,pr,pr2017322003,2018-02-06T02:45:41.040Z,"101km NE of Miches, Dominican Republic",earthquake,5.68,14.84,0.05,4,reviewed,pr,pr,00604,PR,Aguadilla,207.0899663
2017-11-17T18:07:04.040Z,50.0036,-66.1478,13.61,3.4,mb_lg,,99,0.419,0.79,us,us2000brky,2018-02-06T02:45:40.040Z,"27km SE of Sept-Iles, Canada",earthquake,4.2,5.7,0.124,17,reviewed,us,us,04745,ME,Frenchville,343.2832067
2017-11-17T15:12:57.280Z,42.0981,-125.8727,10,3.1,ml,,237,1.376,0.83,us,us2000bqdj,2018-02-06T02:45:40.040Z,"124km WSW of Gold Beach, Oregon",earthquake,6.7,2,0.043,72,reviewed,us,us,97444,OR,Gold Beach,131.2733085
2017-11-17T06:48:14.300Z,36.8739,-97.4438,6.481,3.3,ml,,98,,0.25,us,us2000bq78,2018-02-06T02:45:39.040Z,"16km WNW of Blackwell, Oklahoma",earthquake,0.9,3.5,,,reviewed,tul,tul,74646,OK,Nardin,6.313851405
2017-11-17T03:27:59.660Z,36.6203333,-121.2265,6.26,3.04,ml,59,102,0.05399,0.06,nc,nc72925895,2018-02-06T02:45:39.040Z,"23km NNE of Soledad, California",earthquake,0.13,0.33,0.182,30,reviewed,nc,nc,95043,CA,Paicines,7.861242972
2017-11-16T02:21:40.400Z,36.3675,-98.1585,6.498,3.5,ml,,40,,0.43,us,us2000bpdr,2018-02-06T02:45:36.040Z,"22km SSE of Helena, Oklahoma",earthquake,1.3,5.7,,,reviewed,tul,tul,73760,OK,Meno,4.966225992
2017-11-15T22:56:54.300Z,32.0985,-116.6135,12.38,3.06,ml,39,127,0.2181,0.17,ci,ci37812447,2018-02-06T02:45:36.040Z,"23km NNE of El Sauzal, B.C., MX",earthquake,0.24,0.54,0.125,88,reviewed,ci,ci,92179,CA,San Diego,60.0123664
2017-11-15T12:32:29.900Z,36.458,-98.7977,6.044,3.2,ml,,43,,0.42,us,us2000bnwk,2018-02-06T02:45:35.040Z,"35km NW of Fairview, Oklahoma",earthquake,3.2,7.9,,,reviewed,tul,tul,73747,OK,Isabella,27.46061549
2017-11-15T04:54:47.650Z,40.298,-124.5276667,21.66,3.01,ml,28,241,0.1855,0.12,nc,nc72924590,2018-02-06T02:45:35.040Z,"38km SW of Ferndale, California",earthquake,1.12,0.69,0.243,21,reviewed,nc,nc,95558,CA,Petrolia,26.57223882
2017-11-15T03:52:23.610Z,19.9598,-66.3201,57,3.27,md,7,300,1.6705,0.21,pr,pr2017319001,2018-02-06T02:45:35.040Z,"168km N of Brenas, Puerto Rico",earthquake,3.2,14.66,0.1,5,reviewed,pr,pr,00950,PR,Toa Baja,167.5225538
2017-11-15T01:23:53.150Z,36.6271667,-121.2378333,5.5,3.76,mw,77,55,0.06392,0.09,nc,nc72924455,2018-02-06T02:45:34.040Z,"22km NE of Gonzales, California",earthquake,0.12,0.38,,4,reviewed,nc,nc,95043,CA,Paicines,9.112363703
2017-11-15T01:15:18.410Z,36.629,-121.2361667,4.59,3.16,ml,68,46,0.06551,0.06,nc,nc72924450,2018-02-06T02:45:34.040Z,"23km NE of Gonzales, California",earthquake,0.11,0.43,0.192,33,reviewed,nc,nc,95043,CA,Paicines,9.084658399
